,Parameters,Loss,Doc Number,Top Index,Top Words,All Words,Cluster 0,Cluster 1,Cluster 2,Cluster 3,Cluster 4,All Cluster 0,All Cluster 1,All Cluster 2,All Cluster 3,All Cluster 4
0,"[0.05, 0.05]",0.9632887189292544,[ 188  251  212   15 1426],[4 1 2 0 3],"
Cluster 4 : [('service', 941), ('phone', 899), ('tell', 820), ('customer', 744), ('time', 567), ('day', 541), ('engineer', 480), ('work', 473), ('broadband', 460), ('company', 429)]
Cluster 1 : [('speed', 169), ('service', 126), ('pay', 106), ('customer', 90), ('internet', 85), ('broadband', 81), ('contract', 74), ('year', 70), ('time', 64), ('wifi', 62)]
Cluster 2 : [('engineer', 228), ('tell', 143), ('day', 132), ('service', 121), ('wait', 94), ('work', 93), ('customer', 92), ('appointment', 91), ('phone', 88), ('broadband', 84)]
Cluster 0 : [('service', 125), ('customer', 118), ('contract', 110), ('pay', 95), ('month', 85), ('year', 74), ('tell', 69), ('company', 58), ('phone', 56), ('charge', 55)]
Cluster 3 : [('time', 11), ('company', 8), ('customer', 5), ('year', 4), ('government', 4), ('website', 4), ('service', 3), ('work', 3), ('deal', 3), ('use', 3)]","[[4, [('service', 941), ('phone', 899), ('tell', 820), ('customer', 744), ('time', 567), ('day', 541), ('engineer', 480), ('work', 473), ('broadband', 460), ('company', 429), ('month', 428), ('internet', 422), ('send', 414), ('try', 400), ('cancel', 379), ('pay', 363), ('contract', 346), ('order', 342), ('line', 335), ('speak', 335), ('week', 322), ('hour', 308), ('email', 306), ('wait', 302), ('issue', 297), ('complaint', 291), ('leave', 275), ('account', 273), ('charge', 273), ('ask', 271), ('receive', 270), ('contact', 267), ('need', 248), ('year', 247), ('come', 239), ('problem', 231), ('want', 219), ('promise', 210), ('home', 207), ('deal', 202), ('people', 199), ('number', 196), ('sort', 192), ('change', 191), ('know', 186), ('date', 172), ('money', 170), ('business', 170), ('end', 166), ('today', 156), ('think', 155), ('connection', 153), ('team', 152), ('set', 151), ('absolutely', 149), ('fix', 148), ('fault', 143), ('turn', 140), ('cut', 139), ('start', 136), ('experience', 136), ('help', 135), ('use', 134), ('spend', 134), ('offer', 133), ('sign', 132), ('address', 129), ('connect', 128), ('provider', 126), ('way', 123), ('provide', 122), ('hold', 121), ('tv', 121), ('resolve', 119), ('avoid', 119), ('person', 118), ('check', 117), ('explain', 116), ('thing', 115), ('minute', 114), ('place', 114), ('ring', 113), ('finally', 111), ('landline', 111), ('switch', 108), ('wifi', 107), ('package', 106), ('later', 106), ('return', 105), ('house', 101), ('hub', 98), ('happen', 98), ('speed', 97), ('actually', 96), ('talk', 96), ('text', 95), ('review', 95), ('recommend', 95), ('look', 94), ('follow', 94)]], [1, [('speed', 169), ('service', 126), ('pay', 106), ('customer', 90), ('internet', 85), ('broadband', 81), ('contract', 74), ('year', 70), ('time', 64), ('wifi', 62), ('month', 61), ('day', 60), ('connection', 59), ('problem', 56), ('work', 54), ('try', 49), ('issue', 48), ('router', 46), ('fix', 43), ('download', 42), ('guarantee', 42), ('phone', 41), ('engineer', 37), ('want', 37), ('company', 36), ('leave', 35), ('provider', 34), ('line', 32), ('charge', 32), ('offer', 32), ('drop', 32), ('tell', 31), ('send', 30), ('week', 30), ('come', 29), ('know', 29), ('provide', 28), ('upload', 28), ('fault', 27), ('price', 27), ('wait', 27), ('sky', 26), ('package', 26), ('hub', 25), ('connect', 24), ('promise', 24), ('switch', 24), ('home', 23), ('device', 23), ('absolutely', 23), ('ask', 22), ('money', 22), ('area', 21), ('thing', 21), ('sign', 21), ('upgrade', 21), ('look', 20), ('need', 19), ('receive', 19), ('deal', 19), ('signal', 19), ('use', 18), ('contact', 18), ('end', 18), ('watch', 18), ('buy', 17), ('fibre', 17), ('speak', 17), ('people', 16), ('avoid', 16), ('complaint', 16), ('help', 16), ('live', 15), ('reach', 15), ('house', 15), ('minute', 15), ('start', 15), ('stay', 15), ('game', 15), ('sell', 14), ('far', 14), ('bt', 14), ('lot', 14), ('cable', 13), ('change', 13), ('think', 13), ('mean', 13), ('experience', 13), ('support', 13), ('care', 13), ('fast', 13), ('cut', 12), ('long', 12), ('cost', 12), ('turn', 12), ('actually', 12), ('hour', 12), ('resolve', 12), ('fail', 12), ('review', 12)]], [2, [('engineer', 228), ('tell', 143), ('day', 132), ('service', 121), ('wait', 94), ('work', 93), ('customer', 92), ('appointment', 91), ('phone', 88), ('broadband', 84), ('week', 83), ('come', 83), ('time', 74), ('turn', 73), ('internet', 71), ('problem', 57), ('contact', 54), ('book', 53), ('order', 51), ('date', 50), ('line', 47), ('cancel', 45), ('visit', 43), ('fault', 43), ('need', 41), ('hour', 39), ('fix', 37), ('house', 34), ('home', 34), ('installation', 33), ('connection', 31), ('know', 30), ('promise', 30), ('connect', 29), ('leave', 28), ('ask', 27), ('speak', 27), ('send', 26), ('receive', 26), ('today', 26), ('communication', 25), ('arrange', 25), ('install', 24), ('complaint', 23), ('try', 23), ('start', 23), ('company', 22), ('absolutely', 21), ('waste', 20), ('pay', 20), ('update', 20), ('miss', 20), ('arrive', 20), ('month', 19), ('openreach', 19), ('ring', 19), ('later', 19), ('job', 19), ('think', 18), ('suppose', 18), ('avoid', 18), ('text', 18), ('check', 17), ('sky', 17), ('thing', 17), ('cable', 16), ('set', 16), ('use', 16), ('email', 16), ('router', 16), ('want', 15), ('manager', 15), ('actually', 15), ('issue', 15), ('sign', 15), ('run', 14), ('instal', 14), ('fibre', 14), ('fail', 14), ('hold', 14), ('chase', 14), ('lose', 13), ('happen', 13), ('switch', 13), ('contract', 13), ('upgrade', 13), ('change', 13), ('staff', 13), ('property', 13), ('hub', 12), ('minute', 12), ('sort', 12), ('inform', 12), ('state', 12), ('hear', 12), ('report', 12), ('lie', 12), ('finally', 11), ('help', 11), ('end', 11)]], [0, [('service', 125), ('customer', 118), ('contract', 110), ('pay', 95), ('month', 85), ('year', 74), ('tell', 69), ('company', 58), ('phone', 56), ('charge', 55), ('price', 54), ('leave', 50), ('package', 44), ('want', 43), ('time', 41), ('offer', 37), ('try', 36), ('send', 34), ('broadband', 34), ('sign', 33), ('cancel', 31), ('ask', 29), ('avoid', 28), ('change', 28), ('contact', 23), ('deal', 23), ('sky', 23), ('receive', 22), ('money', 22), ('know', 22), ('use', 21), ('end', 20), ('need', 20), ('account', 19), ('day', 19), ('problem', 19), ('think', 19), ('speak', 18), ('tv', 18), ('payment', 18), ('internet', 17), ('line', 17), ('person', 17), ('cost', 16), ('plan', 16), ('way', 15), ('cancellation', 15), ('sport', 15), ('help', 15), ('business', 15), ('increase', 15), ('cut', 14), ('pass', 14), ('people', 14), ('reduce', 14), ('letter', 14), ('order', 13), ('email', 13), ('start', 13), ('week', 13), ('hour', 13), ('review', 13), ('decide', 13), ('work', 13), ('agree', 13), ('later', 12), ('look', 12), ('absolutely', 12), ('rate', 12), ('speed', 12), ('notice', 12), ('come', 11), ('continue', 11), ('sort', 11), ('add', 11), ('fee', 11), ('claim', 11), ('long', 11), ('feel', 11), ('channel', 11), ('turn', 10), ('issue', 10), ('house', 10), ('thing', 10), ('lose', 10), ('address', 10), ('credit', 10), ('renew', 10), ('check', 9), ('home', 9), ('stop', 9), ('resolve', 9), ('landline', 9), ('team', 9), ('staff', 9), ('recommend', 9), ('complain', 9), ('join', 9), ('refuse', 9), ('accept', 9)]], [3, [('time', 11), ('company', 8), ('customer', 5), ('year', 4), ('government', 4), ('website', 4), ('service', 3), ('work', 3), ('deal', 3), ('use', 3), ('bunch', 3), ('people', 2), ('fault', 2), ('star', 2), ('load', 2), ('half', 2), ('tony', 2), ('professionalism', 2), ('profit', 2), ('lack', 2), ('fix', 2), ('worry', 2), ('trust', 2), ('navigate', 2), ('worst', 2), ('money', 2), ('design', 2), ('contract', 2), ('waste', 2), ('advantage', 2), ('rip', 2), ('view', 2), ('speed', 2), ('exchange', 2), ('app', 1), ('faceless', 1), ('bot', 1), ('pop', 1), ('community', 1), ('forbid', 1), ('provide', 1), ('resemble', 1), ('asset', 1), ('calm', 1), ('influence', 1), ('storm', 1), ('damage', 1), ('condo', 1), ('disgustingly', 1), ('forcibly', 1), ('shut', 1), ('number', 1), ('example', 1), ('idiocy', 1), ('wish', 1), ('person', 1), ('position', 1), ('decision', 1), ('useless', 1), ('transaction', 1), ('reluctantly', 1), ('weather', 1), ('glitch', 1), ('experience', 1), ('patiently', 1), ('fairly', 1), ('expertly', 1), ('layer', 1), ('policy', 1), ('bind', 1), ('entangle', 1), ('tie', 1), ('invoice', 1), ('needlessly', 1), ('tv', 1), ('informative', 1), ('bargain', 1), ('price', 1), ('virgin', 1), ('dump', 1), ('security', 1), ('measure', 1), ('understand', 1), ('beware', 1), ('man', 1), ('liar', 1), ('fief', 1), ('broadband', 1), ('launch', 1), ('sport', 1), ('taxpayer', 1), ('jail', 1), ('blow', 1), ('help', 1), ('highly', 1), ('encourage', 1), ('office', 1), ('thieve', 1), ('outlaw', 1), ('fortune', 1)]]]","('service', 125), ('customer', 118), ('contract', 110), ('pay', 95), ('month', 85), ('year', 74), ('tell', 69), ('company', 58), ('phone', 56), ('charge', 55)","('speed', 169), ('service', 126), ('pay', 106), ('customer', 90), ('internet', 85), ('broadband', 81), ('contract', 74), ('year', 70), ('time', 64), ('wifi', 62)","('engineer', 228), ('tell', 143), ('day', 132), ('service', 121), ('wait', 94), ('work', 93), ('customer', 92), ('appointment', 91), ('phone', 88), ('broadband', 84)","('time', 11), ('company', 8), ('customer', 5), ('year', 4), ('government', 4), ('website', 4), ('service', 3), ('work', 3), ('deal', 3), ('use', 3)","('service', 941), ('phone', 899), ('tell', 820), ('customer', 744), ('time', 567), ('day', 541), ('engineer', 480), ('work', 473), ('broadband', 460), ('company', 429)","[[('service', 125), ('customer', 118), ('contract', 110), ('pay', 95), ('month', 85), ('year', 74), ('tell', 69), ('company', 58), ('phone', 56), ('charge', 55), ('price', 54), ('leave', 50), ('package', 44), ('want', 43), ('time', 41), ('offer', 37), ('try', 36), ('send', 34), ('broadband', 34), ('sign', 33), ('cancel', 31), ('ask', 29), ('avoid', 28), ('change', 28), ('contact', 23), ('deal', 23), ('sky', 23), ('receive', 22), ('money', 22), ('know', 22), ('use', 21), ('end', 20), ('need', 20), ('account', 19), ('day', 19), ('problem', 19), ('think', 19), ('speak', 18), ('tv', 18), ('payment', 18), ('internet', 17), ('line', 17), ('person', 17), ('cost', 16), ('plan', 16), ('way', 15), ('cancellation', 15), ('sport', 15), ('help', 15), ('business', 15), ('increase', 15), ('cut', 14), ('pass', 14), ('people', 14), ('reduce', 14), ('letter', 14), ('order', 13), ('email', 13), ('start', 13), ('week', 13), ('hour', 13), ('review', 13), ('decide', 13), ('work', 13), ('agree', 13), ('later', 12), ('look', 12), ('absolutely', 12), ('rate', 12), ('speed', 12), ('notice', 12), ('come', 11), ('continue', 11), ('sort', 11), ('add', 11), ('fee', 11), ('claim', 11), ('long', 11), ('feel', 11), ('channel', 11), ('turn', 10), ('issue', 10), ('house', 10), ('thing', 10), ('lose', 10), ('address', 10), ('credit', 10), ('renew', 10), ('check', 9), ('home', 9), ('stop', 9), ('resolve', 9), ('landline', 9), ('team', 9), ('staff', 9), ('recommend', 9), ('complain', 9), ('join', 9), ('refuse', 9), ('accept', 9)]]","[[('speed', 169), ('service', 126), ('pay', 106), ('customer', 90), ('internet', 85), ('broadband', 81), ('contract', 74), ('year', 70), ('time', 64), ('wifi', 62), ('month', 61), ('day', 60), ('connection', 59), ('problem', 56), ('work', 54), ('try', 49), ('issue', 48), ('router', 46), ('fix', 43), ('download', 42), ('guarantee', 42), ('phone', 41), ('engineer', 37), ('want', 37), ('company', 36), ('leave', 35), ('provider', 34), ('line', 32), ('charge', 32), ('offer', 32), ('drop', 32), ('tell', 31), ('send', 30), ('week', 30), ('come', 29), ('know', 29), ('provide', 28), ('upload', 28), ('fault', 27), ('price', 27), ('wait', 27), ('sky', 26), ('package', 26), ('hub', 25), ('connect', 24), ('promise', 24), ('switch', 24), ('home', 23), ('device', 23), ('absolutely', 23), ('ask', 22), ('money', 22), ('area', 21), ('thing', 21), ('sign', 21), ('upgrade', 21), ('look', 20), ('need', 19), ('receive', 19), ('deal', 19), ('signal', 19), ('use', 18), ('contact', 18), ('end', 18), ('watch', 18), ('buy', 17), ('fibre', 17), ('speak', 17), ('people', 16), ('avoid', 16), ('complaint', 16), ('help', 16), ('live', 15), ('reach', 15), ('house', 15), ('minute', 15), ('start', 15), ('stay', 15), ('game', 15), ('sell', 14), ('far', 14), ('bt', 14), ('lot', 14), ('cable', 13), ('change', 13), ('think', 13), ('mean', 13), ('experience', 13), ('support', 13), ('care', 13), ('fast', 13), ('cut', 12), ('long', 12), ('cost', 12), ('turn', 12), ('actually', 12), ('hour', 12), ('resolve', 12), ('fail', 12), ('review', 12)]]","[[('engineer', 228), ('tell', 143), ('day', 132), ('service', 121), ('wait', 94), ('work', 93), ('customer', 92), ('appointment', 91), ('phone', 88), ('broadband', 84), ('week', 83), ('come', 83), ('time', 74), ('turn', 73), ('internet', 71), ('problem', 57), ('contact', 54), ('book', 53), ('order', 51), ('date', 50), ('line', 47), ('cancel', 45), ('visit', 43), ('fault', 43), ('need', 41), ('hour', 39), ('fix', 37), ('house', 34), ('home', 34), ('installation', 33), ('connection', 31), ('know', 30), ('promise', 30), ('connect', 29), ('leave', 28), ('ask', 27), ('speak', 27), ('send', 26), ('receive', 26), ('today', 26), ('communication', 25), ('arrange', 25), ('install', 24), ('complaint', 23), ('try', 23), ('start', 23), ('company', 22), ('absolutely', 21), ('waste', 20), ('pay', 20), ('update', 20), ('miss', 20), ('arrive', 20), ('month', 19), ('openreach', 19), ('ring', 19), ('later', 19), ('job', 19), ('think', 18), ('suppose', 18), ('avoid', 18), ('text', 18), ('check', 17), ('sky', 17), ('thing', 17), ('cable', 16), ('set', 16), ('use', 16), ('email', 16), ('router', 16), ('want', 15), ('manager', 15), ('actually', 15), ('issue', 15), ('sign', 15), ('run', 14), ('instal', 14), ('fibre', 14), ('fail', 14), ('hold', 14), ('chase', 14), ('lose', 13), ('happen', 13), ('switch', 13), ('contract', 13), ('upgrade', 13), ('change', 13), ('staff', 13), ('property', 13), ('hub', 12), ('minute', 12), ('sort', 12), ('inform', 12), ('state', 12), ('hear', 12), ('report', 12), ('lie', 12), ('finally', 11), ('help', 11), ('end', 11)]]","[[('time', 11), ('company', 8), ('customer', 5), ('year', 4), ('government', 4), ('website', 4), ('service', 3), ('work', 3), ('deal', 3), ('use', 3), ('bunch', 3), ('people', 2), ('fault', 2), ('star', 2), ('load', 2), ('half', 2), ('tony', 2), ('professionalism', 2), ('profit', 2), ('lack', 2), ('fix', 2), ('worry', 2), ('trust', 2), ('navigate', 2), ('worst', 2), ('money', 2), ('design', 2), ('contract', 2), ('waste', 2), ('advantage', 2), ('rip', 2), ('view', 2), ('speed', 2), ('exchange', 2), ('app', 1), ('faceless', 1), ('bot', 1), ('pop', 1), ('community', 1), ('forbid', 1), ('provide', 1), ('resemble', 1), ('asset', 1), ('calm', 1), ('influence', 1), ('storm', 1), ('damage', 1), ('condo', 1), ('disgustingly', 1), ('forcibly', 1), ('shut', 1), ('number', 1), ('example', 1), ('idiocy', 1), ('wish', 1), ('person', 1), ('position', 1), ('decision', 1), ('useless', 1), ('transaction', 1), ('reluctantly', 1), ('weather', 1), ('glitch', 1), ('experience', 1), ('patiently', 1), ('fairly', 1), ('expertly', 1), ('layer', 1), ('policy', 1), ('bind', 1), ('entangle', 1), ('tie', 1), ('invoice', 1), ('needlessly', 1), ('tv', 1), ('informative', 1), ('bargain', 1), ('price', 1), ('virgin', 1), ('dump', 1), ('security', 1), ('measure', 1), ('understand', 1), ('beware', 1), ('man', 1), ('liar', 1), ('fief', 1), ('broadband', 1), ('launch', 1), ('sport', 1), ('taxpayer', 1), ('jail', 1), ('blow', 1), ('help', 1), ('highly', 1), ('encourage', 1), ('office', 1), ('thieve', 1), ('outlaw', 1), ('fortune', 1)]]","[[('service', 941), ('phone', 899), ('tell', 820), ('customer', 744), ('time', 567), ('day', 541), ('engineer', 480), ('work', 473), ('broadband', 460), ('company', 429), ('month', 428), ('internet', 422), ('send', 414), ('try', 400), ('cancel', 379), ('pay', 363), ('contract', 346), ('order', 342), ('line', 335), ('speak', 335), ('week', 322), ('hour', 308), ('email', 306), ('wait', 302), ('issue', 297), ('complaint', 291), ('leave', 275), ('account', 273), ('charge', 273), ('ask', 271), ('receive', 270), ('contact', 267), ('need', 248), ('year', 247), ('come', 239), ('problem', 231), ('want', 219), ('promise', 210), ('home', 207), ('deal', 202), ('people', 199), ('number', 196), ('sort', 192), ('change', 191), ('know', 186), ('date', 172), ('money', 170), ('business', 170), ('end', 166), ('today', 156), ('think', 155), ('connection', 153), ('team', 152), ('set', 151), ('absolutely', 149), ('fix', 148), ('fault', 143), ('turn', 140), ('cut', 139), ('start', 136), ('experience', 136), ('help', 135), ('use', 134), ('spend', 134), ('offer', 133), ('sign', 132), ('address', 129), ('connect', 128), ('provider', 126), ('way', 123), ('provide', 122), ('hold', 121), ('tv', 121), ('resolve', 119), ('avoid', 119), ('person', 118), ('check', 117), ('explain', 116), ('thing', 115), ('minute', 114), ('place', 114), ('ring', 113), ('finally', 111), ('landline', 111), ('switch', 108), ('wifi', 107), ('package', 106), ('later', 106), ('return', 105), ('house', 101), ('hub', 98), ('happen', 98), ('speed', 97), ('actually', 96), ('talk', 96), ('text', 95), ('review', 95), ('recommend', 95), ('look', 94), ('follow', 94)]]"
