,Alpha,Beta,AllBCV,MeanBCV,MinBCV,MaxBCV,WBCV,CohBCV,EqualParameters_AllBCV,EqualParameters_MeanBCV,EqualParameters_MinBCV,EqualParameters_MaxBCV,EqualParameters_CohBCV,MincF
238,0.35,0.65,1.4164490789579498,0.2806066414000019,0.4582584906330915,6.96562593759976,1.3888143959396406,1.9999557565577565e-12,-0.02763468301830918,1.1082077545396387,0.9305559053065491,-5.576811541660119,1.3888143959376407,-5.576811541660119
232,0.35,0.7,99.0,99.0,99.0,99.0,1.1846642705744568,0.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0
233,0.35,0.75,99.0,99.0,99.0,99.0,1.1846642705744568,0.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0
236,0.35,0.7999999999999999,1.3405291608842325,0.353952633051422,0.3802044796976607,4.503487940080877,1.2947831795966576,1.999955756557756e-12,-0.0457459812875749,0.9408305465452356,0.9145786998989969,-3.2087047604842196,1.2947831795946576,-3.2087047604842196
237,0.35,0.85,1.2127865085655083,0.1757034902822351,0.3930046124550137,4.587532014906149,1.205884532564394,1.9999557565577565e-12,-0.006901976001114196,1.030181042282159,0.8128799201093804,-3.3816474823417546,1.2058845325623941,-3.3816474823417546
231,0.35,0.9,99.0,99.0,99.0,99.0,1.1846642705744568,0.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0
239,0.35,0.95,1.3405291608842325,0.353952633051422,0.3802044796976607,4.503487940080877,1.2947831795966576,1.999955756557756e-12,-0.0457459812875749,0.9408305465452356,0.9145786998989969,-3.2087047604842196,1.2947831795946576,-3.2087047604842196
240,0.35,1.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0
189,0.3999999999999999,0.05,1.2702394787099731,0.1901349139893088,0.4339284278373531,5.331905514799286,1.2820499109133272,-0.1648149962645403,0.011810432203354093,1.0919149969240185,0.8481214830759741,-4.049855603885959,1.4468649071778674,-4.049855603885959
184,0.3999999999999999,0.1,1.3287457325571934,0.2417360905935897,0.3531554477222642,7.490782670563867,1.3190806549657703,-0.1078228947518989,-0.009665077591423099,1.0773445643721806,0.9659252072435061,-6.171702015598097,1.4269035497176692,-6.171702015598097
181,0.3999999999999999,0.15,1.2597249708541471,0.16620025906911,0.3640015339035871,5.196857344650953,1.2849222045630009,-0.1393995996440845,0.02519723370885374,1.1187219454938908,0.9209206706594137,-3.9119351400879516,1.4243218042070853,-3.9119351400879516
182,0.3999999999999999,0.2,1.3279290896858804,0.24105278518218,0.3394476105207542,7.490782670563867,1.3215118667217611,-0.1347786184403412,-0.006417222964119285,1.0804590815395811,0.9820642562010069,-6.169270803842106,1.4562904851621024,-6.169270803842106
183,0.3999999999999999,0.25,1.1627599868435157,0.0951983296499231,0.3394476105207542,5.075254082796032,1.2206900455453322,-0.2079441541662428,0.057930058701816556,1.1254917158954092,0.881242435024578,-3.8545640372507,1.428634199711575,-3.8545640372507
185,0.3999999999999999,0.3,1.327235753177065,0.2623051631928921,0.3598260451092074,5.785387821090462,1.3454469474004505,-0.1129573183115837,0.018211194223385352,1.0831417842075584,0.985620902291243,-4.439940873690012,1.4584042657120342,-4.439940873690012
188,0.3999999999999999,0.35,1.1544728013993606,0.0938803247854713,0.3394476105207542,5.285941734363117,1.2126425963128586,-0.2926621429013102,0.05816979491349805,1.1187622715273873,0.8731949857921044,-4.073299138050259,1.5053047392141687,-4.073299138050259
187,0.3999999999999999,0.3999999999999999,1.2361040375601675,0.1251895695809985,0.3394476105207542,5.756570124275971,1.2866300386421434,-0.2413179073042476,0.05052600108197591,1.1614404690611448,0.9471824281213892,-4.469940085633827,1.527947945946391,-4.469940085633827
190,0.3999999999999999,0.4499999999999999,1.1661977519040048,0.1209483721534304,0.3394476105207542,5.285941734363117,1.2037022530080852,-0.200242518826562,0.037504501104080434,1.0827538808546548,0.864254642487331,-4.082239481355032,1.4039447718346472,-4.082239481355032
186,0.3999999999999999,0.4999999999999999,1.173711246073366,0.1283013014277199,0.3394476105207542,5.285941734363117,1.2096687003303317,-0.200242518826562,0.035957454256965615,1.0813673989026118,0.8702210898095775,-4.076273034032786,1.4099112191568937,-4.076273034032786
194,0.3999999999999999,0.5499999999999999,1.2265842228239383,0.1113465182444555,0.3394476105207542,5.285941734363117,1.2855958459806562,-0.3080654135804201,0.05901162315671793,1.1742493277362007,0.946148235459902,-4.000345888382461,1.5936612595610764,-4.000345888382461
195,0.3999999999999999,0.6,1.2127865085655083,0.1757034902822351,0.3930046124550137,4.587532014906149,1.205884532564394,1.9999557565577565e-12,-0.006901976001114196,1.030181042282159,0.8128799201093804,-3.3816474823417546,1.2058845325623941,-3.3816474823417546
198,0.3999999999999999,0.65,99.0,99.0,99.0,99.0,1.1846642705744568,0.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0
192,0.3999999999999999,0.7,99.0,99.0,99.0,99.0,1.1846642705744568,0.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0
193,0.3999999999999999,0.75,99.0,99.0,99.0,99.0,1.1846642705744568,0.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0
196,0.3999999999999999,0.7999999999999999,99.0,99.0,99.0,99.0,1.1846642705744568,0.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0
197,0.3999999999999999,0.85,99.0,99.0,99.0,99.0,1.1846642705744568,0.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0
191,0.3999999999999999,0.9,1.3405291608842325,0.353952633051422,0.3802044796976607,4.503487940080877,1.2947831795966576,1.999955756557756e-12,-0.0457459812875749,0.9408305465452356,0.9145786998989969,-3.2087047604842196,1.2947831795946576,-3.2087047604842196
199,0.3999999999999999,0.95,99.0,99.0,99.0,99.0,1.1846642705744568,0.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0
200,0.3999999999999999,1.0,1.2088547278031254,0.1038094079366656,0.3394476105207542,4.744819191215218,1.2795419956953642,-0.2772588722224448,0.07068726789223878,1.1757325877586986,0.94009438517461,-3.465277195519853,1.556800867917809,-3.465277195519853
49,0.4499999999999999,0.05,1.20714188455001,0.1375702358885603,0.3394476105207541,5.095623057378833,1.2456848072048894,-0.248762821465807,0.03854292265487946,1.1081145713163292,0.9062371966841353,-3.8499382501739436,1.4944476286706965,-3.8499382501739436
44,0.4499999999999999,0.1,1.1875947338473556,0.1163936373965852,0.3394476105207541,4.956833105806832,1.2343886529512242,-0.2595451109411973,0.04679391910386865,1.117995015554639,0.8949410424304701,-3.722444452855608,1.4939337638924215,-3.722444452855608
41,0.4499999999999999,0.15,1.2531652987287825,0.1508963789364802,0.3608704112944581,5.241387299523654,1.286326742518689,-0.1447907443817886,0.0331614437899066,1.135430363582209,0.925456331224231,-3.9550605570049653,1.4311174869004777,-3.9550605570049653
42,0.4499999999999999,0.2,1.2774048754980714,0.2671066926463893,0.3598260451092074,5.072547665394254,1.283747386860944,-0.1193753477612017,0.0063425113628725605,1.0166406942145545,0.9239213417517365,-3.7888002785333095,1.4031227346221455,-3.7888002785333095
43,0.4499999999999999,0.25,1.228312850619237,0.1179669673469108,0.3394476105207542,5.228329145519274,1.2813343100107928,-0.2387506955244329,0.05302145939155589,1.163367342663882,0.9418866994900386,-3.9469948355084816,1.5200850055352257,-3.9469948355084816
45,0.4499999999999999,0.3,1.173711246073366,0.1283013014277199,0.3394476105207542,5.285941734363117,1.2096687003303317,-0.192540883487007,0.035957454256965615,1.0813673989026118,0.8702210898095775,-4.076273034032786,1.4022095838173387,-4.076273034032786
48,0.4499999999999999,0.35,1.2207707887369892,0.1143735571680621,0.3394476105207542,5.756570124275971,1.2769930672157828,-0.2413179073042772,0.056222278478793575,1.1626195100477206,0.9375454566950285,-4.4795770570601885,1.51831097452006,-4.4795770570601885
47,0.4499999999999999,0.3999999999999999,1.3000845287566978,0.2634183983580421,0.350811515073609,5.274738164622381,1.3007996437836256,-0.05134423559507,0.0007151150269277817,1.0373812454255835,0.9499881287100165,-3.973938520838755,1.3521438793786955,-3.973938520838755
50,0.4499999999999999,0.4499999999999999,1.2222339029276947,0.151771952420475,0.3394476105207542,5.756570124275971,1.2598931238137154,-0.2464523308639213,0.037659220886020695,1.1081211713932404,0.9204455132929612,-4.496677000462255,1.5063454546776367,-4.496677000462255
46,0.4499999999999999,0.4999999999999999,1.1544728013993606,0.0938803247854713,0.3394476105207542,5.285941734363117,1.2126425963128586,-0.2926621429013102,0.05816979491349805,1.1187622715273873,0.8731949857921044,-4.073299138050259,1.5053047392141687,-4.073299138050259
54,0.4499999999999999,0.5499999999999999,1.1809395041072184,0.0998727326527186,0.3394476105207542,5.285941734363117,1.2355022576828314,-0.2772588722222003,0.05456275357561302,1.1356295250301127,0.8960546471620772,-4.050439476680285,1.5127611299050316,-4.050439476680285
55,0.4499999999999999,0.6,1.3405291608842325,0.353952633051422,0.3802044796976607,4.503487940080877,1.2947831795966576,1.999955756557756e-12,-0.0457459812875749,0.9408305465452356,0.9145786998989969,-3.2087047604842196,1.2947831795946576,-3.2087047604842196
58,0.4499999999999999,0.65,1.158016515000544,0.049255156046479,0.3394476105207542,4.744819191215218,1.2536601817667037,-0.1925408834874958,0.09564366676615976,1.2044050257202248,0.9142125712459495,-3.4911590094485137,1.4462010652541994,-3.4911590094485137
52,0.4499999999999999,0.7,1.252334128666469,0.2539694253320641,0.3666188566386918,4.464612738940766,1.2666200171906712,-0.0770163533936606,0.014285888524202095,1.012650591858607,0.9000011605519793,-3.197992721750095,1.3436363705843317,-3.197992721750095
53,0.4499999999999999,0.75,99.0,99.0,99.0,99.0,1.1846642705744568,0.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0
56,0.4499999999999999,0.7999999999999999,99.0,99.0,99.0,99.0,1.1846642705744568,0.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0
57,0.4499999999999999,0.85,1.348589006702386,0.233008497550755,0.3687602396052059,6.24524207834716,1.334911195477871,1.9999557565577565e-12,-0.013677811224515057,1.101902697927116,0.9661509558726651,-4.910330882869289,1.334911195475871,-4.910330882869289
51,0.4499999999999999,0.9,99.0,99.0,99.0,99.0,1.1846642705744568,0.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0
59,0.4499999999999999,0.95,99.0,99.0,99.0,99.0,1.1846642705744568,0.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0
60,0.4499999999999999,1.0,1.224300022537577,0.287028605655125,0.3761331927195774,6.982691668056495,1.221138931882912,-0.0641802944944986,-0.0031610906546650774,0.934110326227787,0.8450057391633345,-5.761552736173583,1.2853192263774107,-5.761552736173583
9,0.4999999999999999,0.05,1.189660966484658,0.1264731790081837,0.3394476105207542,4.614132965007635,1.2274711007679635,-0.2336162719646667,0.037810134283305485,1.1009979217597798,0.8880234902472093,-3.386661864239672,1.4610873727326301,-3.386661864239672
4,0.4999999999999999,0.1,1.299613733402454,0.205263897396673,0.3394476105207541,6.605646066459906,1.3072996354182511,-0.1309278007705808,0.007685902015797108,1.1020357380215782,0.967852024897497,-5.298346431041655,1.4382274361888319,-5.298346431041655
1,0.4999999999999999,0.15,1.2431774111153349,0.1365703998306436,0.3394476105207541,5.130144215879128,1.288780766652652,-0.2441418402620829,0.0456033555373172,1.1522103668220085,0.949333156131898,-3.8413634492264763,1.532922606914735,-3.8413634492264763
2,0.4999999999999999,0.2,1.296791688502055,0.256918394503242,0.3598260451092074,5.481044035388354,1.3147301572402172,-0.115524530091439,0.017938468738162294,1.0578117627369752,0.9549041121310098,-4.166313878148137,1.4302546873316562,-4.166313878148137
3,0.4999999999999999,0.25,1.193230066359932,0.1361600064928896,0.366226111487884,5.206138134479307,1.2222937327975822,-0.1168081359813796,0.029063666437650237,1.0861337263046926,0.8560676213096983,-3.9838444016817247,1.3391018687789618,-3.9838444016817247
5,0.4999999999999999,0.3,1.2048903595618203,0.1220355413604297,0.3394476105207542,4.958501376321093,1.2539466850125045,-0.2130785777259165,0.04905632545068417,1.1319111436520748,0.9144990744917503,-3.704554691308588,1.467025262738421,-3.704554691308588
8,0.4999999999999999,0.35,1.2207707887369892,0.1143735571680621,0.3394476105207542,5.756570124275971,1.2769930672157823,-0.2284818484050189,0.05622227847879313,1.1626195100477201,0.9375454566950281,-4.4795770570601885,1.5054749156208012,-4.4795770570601885
7,0.4999999999999999,0.3999999999999999,1.2243398873037494,0.1190927695528175,0.3394476105207542,5.756570124275971,1.2773142927352188,-0.238750695524396,0.05297440543146936,1.1582215231824013,0.9378666822144646,-4.479255831540752,1.5160649882596149,-4.479255831540752
10,0.4999999999999999,0.4499999999999999,1.1544728013993606,0.0938803247854713,0.3394476105207542,5.285941734363117,1.2126425963128586,-0.3080654135804201,0.05816979491349805,1.1187622715273873,0.8731949857921044,-4.073299138050259,1.5207080098932788,-4.073299138050259
6,0.4999999999999999,0.4999999999999999,1.1787574342329572,0.0915733625842585,0.3394476105207542,5.075254082796032,1.2424716344980002,-0.2746916604424376,0.06371420026504304,1.1508982719137417,0.903024023977246,-3.8327824482980324,1.517163294940438,-3.8327824482980324
14,0.4999999999999999,0.5499999999999999,1.2838189707516086,0.2731914501598813,0.3307374625894085,4.727051891587792,1.2722237179158822,1.999955756557756e-12,-0.011595252835726377,0.9990322677560008,0.9414862553264737,-3.45482817367191,1.2722237179138822,-3.45482817367191
15,0.4999999999999999,0.6,1.1656531765404263,0.0579871930233475,0.3394476105207542,4.744819191215218,1.2574307409191257,-0.2079441541666057,0.09177756437869933,1.1994435478957781,0.9179831303983714,-3.487388450296092,1.4653748950857313,-3.487388450296092
18,0.4999999999999999,0.65,99.0,99.0,99.0,99.0,1.1846642705744568,0.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0
12,0.4999999999999999,0.7,1.2265842228239383,0.1113465182444555,0.3394476105207542,5.285941734363117,1.2855958459806562,-0.2926621429013103,0.05901162315671793,1.1742493277362007,0.946148235459902,-4.000345888382461,1.5782579888819666,-4.000345888382461
13,0.4999999999999999,0.75,99.0,99.0,99.0,99.0,1.1846642705744568,0.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0
16,0.4999999999999999,0.7999999999999999,99.0,99.0,99.0,99.0,1.1846642705744568,0.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0
17,0.4999999999999999,0.85,1.1436054713396626,0.0778565514972445,0.3394476105207542,5.285941734363117,1.2149221713736686,-0.2079441541663169,0.07131670003400603,1.1370656198764242,0.8754745608529144,-4.071019562989449,1.4228663255399856,-4.071019562989449
11,0.4999999999999999,0.9,99.0,99.0,99.0,99.0,1.1846642705744568,0.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0
19,0.4999999999999999,0.95,1.3405291608842325,0.353952633051422,0.3802044796976607,4.503487940080877,1.2947831795966576,1.999955756557756e-12,-0.0457459812875749,0.9408305465452356,0.9145786998989969,-3.2087047604842196,1.2947831795946576,-3.2087047604842196
20,0.4999999999999999,1.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0
29,0.5499999999999999,0.05,1.216623615512595,0.1513297580883928,0.3394476105207541,4.62745593617409,1.2417085061879862,-0.2241175883791556,0.025084890675391325,1.0903787480995935,0.9022608956672321,-3.3857474299861035,1.4658260945671417,-3.3857474299861035
24,0.5499999999999999,0.1,1.2492187480465935,0.1608375264077584,0.3377828166591652,5.348646758546866,1.2839998524224767,-0.2341297143206482,0.03478110437588322,1.1231623260147183,0.9462170357633115,-4.0646469061243895,1.518129566743125,-4.0646469061243895
21,0.5499999999999999,0.15,1.2454615073142292,0.2220617711943613,0.3556973403635837,4.919747744464454,1.2617729971356768,-0.0793268439955226,0.01631148982144759,1.0397112259413155,0.9060756567720931,-3.657974747328777,1.3410998411311994,-3.657974747328777
22,0.5499999999999999,0.2,1.2734417538383869,0.1745408515273059,0.3608704112944581,5.403190037240144,1.2983626694164725,-0.1540327067892322,0.024920915578085623,1.1238218178891666,0.9374922581220144,-4.104827367823671,1.4523953762057047,-4.104827367823671
23,0.5499999999999999,0.25,1.2375949071855763,0.1549443848193955,0.366226111487884,5.546796155219276,1.2645209990504198,-0.1270769831007677,0.026926091864843515,1.1095766142310244,0.8982948875625358,-4.282275156168856,1.3915979821511875,-4.282275156168856
25,0.5499999999999999,0.3,1.2394968479620658,0.1428465299587872,0.3394476105207542,5.1478825528717564,1.284775393550042,-0.2387506955244256,0.04527854558797628,1.141928863591255,0.9453277830292879,-3.8631071593217143,1.5235260890744677,-3.8631071593217143
28,0.5499999999999999,0.35,1.212728339814951,0.1132403500761857,0.3394476105207542,5.1478825528717564,1.269325545323864,-0.2028097306065395,0.05659720550891301,1.1560851952476785,0.9298779348031099,-3.8785570075478923,1.4721352759304036,-3.8785570075478923
27,0.5499999999999999,0.3999999999999999,1.2353443649154623,0.1198377266211261,0.3394476105207542,5.756570124275971,1.2922328414624311,-0.2028097306065396,0.056888476546968825,1.172395114841305,0.9527852309416769,-4.46433728281354,1.4950425720689706,-4.46433728281354
30,0.5499999999999999,0.4499999999999999,1.2557141454213183,0.1971629380248043,0.3666188566386918,5.419664660420327,1.260955291800604,-0.1026884711921104,0.005241146379285633,1.0637923537757996,0.8943364351619121,-4.158709368619723,1.3636437629927143,-4.158709368619723
26,0.5499999999999999,0.4999999999999999,1.173711246073366,0.1283013014277199,0.3394476105207542,5.285941734363117,1.2096687003303317,-0.200242518826562,0.035957454256965615,1.0813673989026118,0.8702210898095775,-4.076273034032786,1.4099112191568937,-4.076273034032786
34,0.5499999999999999,0.5499999999999999,99.0,99.0,99.0,99.0,1.1846642705744568,0.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0
35,0.5499999999999999,0.6,1.2838189707516083,0.2731914501598813,0.3307374625894085,4.727051891587792,1.2722237179158822,1.999955756557756e-12,-0.011595252835726155,0.9990322677560008,0.9414862553264737,-3.45482817367191,1.2722237179138822,-3.45482817367191
38,0.5499999999999999,0.65,1.2450830916744278,0.194602729578949,0.3930046124550137,4.587532014906149,1.23360760358356,1.9999557565577565e-12,-0.011475488090867847,1.039004874004611,0.8406029911285462,-3.3539244113225886,1.23360760358156,-3.3539244113225886
32,0.5499999999999999,0.7,99.0,99.0,99.0,99.0,1.1846642705744568,0.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0
33,0.5499999999999999,0.75,1.390795517933306,0.2636756277469147,0.4172072632184325,7.266026404259247,1.3880520710887123,-0.0975540476324368,-0.002743446844593711,1.1243764433417975,0.9708448078702798,-5.877974333170535,1.4856061187211491,-5.877974333170535
36,0.5499999999999999,0.7999999999999999,1.2265842228239383,0.1113465182444555,0.3394476105207542,5.285941734363117,1.2855958459806562,-0.2926621429013103,0.05901162315671793,1.1742493277362007,0.946148235459902,-4.000345888382461,1.5782579888819666,-4.000345888382461
37,0.5499999999999999,0.85,1.2127865085655083,0.1757034902822351,0.3930046124550137,4.587532014906149,1.205884532564394,1.9999557565577565e-12,-0.006901976001114196,1.030181042282159,0.8128799201093804,-3.3816474823417546,1.2058845325623941,-3.3816474823417546
31,0.5499999999999999,0.9,99.0,99.0,99.0,99.0,1.1846642705744568,0.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0
39,0.5499999999999999,0.95,99.0,99.0,99.0,99.0,1.1846642705744568,0.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0
40,0.5499999999999999,1.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0
309,0.6,0.05,1.2516865064536855,0.1438642653633655,0.3394476105207541,5.319104602420427,1.2900433424450646,-0.1917707199531093,0.03835683599137907,1.146179077081699,0.9505957319243105,-4.029061259975363,1.481814062398174,-4.029061259975363
304,0.6,0.1,1.2288784829891737,0.1222775118690965,0.3394476105207542,4.984802716478365,1.27864698101535,-0.2438851190841214,0.04976849802617633,1.1563694691462536,0.9391993704945958,-3.706155735463015,1.5225321000994714,-3.706155735463015
301,0.6,0.15,1.2653069401319166,0.1864560982061355,0.3598260451092074,5.785387821090462,1.2840416722493968,-0.1129573183115837,0.018734732117480224,1.0975855740432614,0.9242156271401893,-4.5013461488410655,1.3969989905609805,-4.5013461488410655
302,0.6,0.2,1.223486762827558,0.1727729959890064,0.3608704112944581,5.041919083664513,1.2410873834625835,-0.1447907443817419,0.017600620635025432,1.0683143874735772,0.8802169721681254,-3.800831700201929,1.3858781278443253,-3.800831700201929
303,0.6,0.25,1.3658768152829903,0.2477858930537847,0.3394476105207542,7.831440691303835,1.363739132974599,-0.1373458302201743,-0.0021376823083913976,1.1159532399208143,1.0242915224538447,-6.467701558329236,1.5010849631947731,-6.467701558329236
305,0.6,0.3,1.212728339814951,0.1132403500761857,0.3394476105207542,5.1478825528717564,1.269325545323864,-0.1951080952669846,0.05659720550891301,1.1560851952476785,0.9298779348031099,-3.8785570075478923,1.4644336405908487,-3.8785570075478923
308,0.6,0.35,1.2361040375601675,0.1251895695809985,0.3394476105207542,5.756570124275971,1.2866300386421434,-0.2413179073042476,0.05052600108197591,1.1614404690611448,0.9471824281213892,-4.469940085633827,1.527947945946391,-4.469940085633827
307,0.6,0.3999999999999999,1.212728339814951,0.1132403500761856,0.3394476105207542,5.1478825528717564,1.269325545323864,-0.2028097306065396,0.05659720550891301,1.1560851952476785,0.9298779348031099,-3.8785570075478923,1.4721352759304036,-3.8785570075478923
310,0.6,0.4499999999999999,1.24686964563843,0.1312359184719575,0.3394476105207542,4.958501376321093,1.2934365719216097,-0.2900949311214363,0.0465669262831796,1.162200653449652,0.9539889614008554,-3.665064804399483,1.583531503043046,-3.665064804399483
306,0.6,0.4999999999999999,1.2881396928091795,0.2135320491730062,0.3666188566386918,5.419664660420327,1.2921263931038502,-0.1001212594122884,0.003986700294670742,1.078594343930844,0.9255075364651584,-4.127538267316477,1.3922476525161387,-4.127538267316477
314,0.6,0.5499999999999999,1.2838189707516086,0.2731914501598813,0.3307374625894085,4.727051891587792,1.2722237179158822,1.999955756557756e-12,-0.011595252835726377,0.9990322677560008,0.9414862553264737,-3.45482817367191,1.2722237179138822,-3.45482817367191
315,0.6,0.6,99.0,99.0,99.0,99.0,1.1846642705744568,0.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0
318,0.6,0.65,1.2127865085655083,0.1757034902822351,0.3930046124550137,4.587532014906149,1.205884532564394,1.9999557565577565e-12,-0.006901976001114196,1.030181042282159,0.8128799201093804,-3.3816474823417546,1.2058845325623941,-3.3816474823417546
312,0.6,0.7,1.3405291608842325,0.353952633051422,0.3802044796976607,4.503487940080877,1.2947831795966576,1.999955756557756e-12,-0.0457459812875749,0.9408305465452356,0.9145786998989969,-3.2087047604842196,1.2947831795946576,-3.2087047604842196
313,0.6,0.75,99.0,99.0,99.0,99.0,1.1846642705744568,0.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0
316,0.6,0.7999999999999999,99.0,99.0,99.0,99.0,1.1846642705744568,0.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0
317,0.6,0.85,99.0,99.0,99.0,99.0,1.1846642705744568,0.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0
311,0.6,0.9,1.3405291608842325,0.353952633051422,0.3802044796976607,4.503487940080877,1.2947831795966576,1.999955756557756e-12,-0.0457459812875749,0.9408305465452356,0.9145786998989969,-3.2087047604842196,1.2947831795946576,-3.2087047604842196
319,0.6,0.95,99.0,99.0,99.0,99.0,1.1846642705744568,0.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0
320,0.6,1.0,1.3405291608842325,0.353952633051422,0.3802044796976607,4.503487940080877,1.2947831795966576,1.999955756557756e-12,-0.0457459812875749,0.9408305465452356,0.9145786998989969,-3.2087047604842196,1.2947831795946576,-3.2087047604842196
329,0.65,0.05,1.2578484319864809,0.1864556738175717,0.3394476105207541,4.870490876990855,1.2790736738101725,-0.2194966071754604,0.021225241823691565,1.0926179999926007,0.9396260632894183,-3.591417203180683,1.498570280985633,-3.591417203180683
324,0.65,0.1,1.3744240275207236,0.2514353088394596,0.3394476105207541,13.734555093110922,1.398405746247046,-0.2549241297373866,0.023981718726322487,1.1469704374075864,1.058958135726292,-12.336149346863875,1.6533298759844326,-12.336149346863875
321,0.65,0.15,1.193230066359932,0.1361600064928896,0.366226111487884,5.206138134479307,1.2222937327975822,-0.1245097713209346,0.029063666437650237,1.0861337263046926,0.8560676213096983,-3.9838444016817247,1.346803504118517,-3.9838444016817247
322,0.65,0.2,1.2375949071855763,0.1549443848193955,0.366226111487884,5.546796155219276,1.26452099905042,-0.1270769831007677,0.026926091864843738,1.1095766142310246,0.8982948875625361,-4.282275156168856,1.3915979821511877,-4.282275156168856
323,0.65,0.25,1.2545602118923749,0.1619289825795007,0.366226111487884,5.546796155219276,1.2806330350477837,-0.1168081359813611,0.02607282315540882,1.118704052468283,0.9144069235598997,-4.266163120171493,1.3974411710291448,-4.266163120171493
325,0.65,0.3,1.1895595451896102,0.1095165282340351,0.3394476105207542,5.075254082796032,1.2453355268036364,-0.2028097306065543,0.05577598161402619,1.1358189985696012,0.9058879162828821,-3.8299185559923963,1.4481452574101907,-3.8299185559923963
328,0.65,0.35,1.1909668683328072,0.1103198086394128,0.3394476105207542,5.075254082796032,1.2460394647783275,-0.2053769423863911,0.055072596445520317,1.1357196561389147,0.9065918542575733,-3.829214618017705,1.4514164071647186,-3.829214618017705
327,0.65,0.3999999999999999,1.2457079331135013,0.1473698695690351,0.3394476105207542,5.574855804957231,1.2871291280285435,-0.2657064192128457,0.04142119491504226,1.1397592584595084,0.9476815175077893,-4.2877266769286875,1.5528355472413893,-4.2877266769286875
330,0.65,0.4499999999999999,1.2053987066791405,0.1547599073394035,0.3751522784769272,5.195080340353354,1.2226555972721072,-0.1001212594122884,0.017256890592966645,1.0678956899327037,0.8475033187951799,-3.9724247430812474,1.3227768566843956,-3.9724247430812474
326,0.65,0.4999999999999999,1.390292924639483,0.2879536919225123,0.3001129091471097,7.193449364465866,1.3452487984599453,-0.0154032706771099,-0.04504412617953779,1.057295106537433,1.0451358893128355,-5.848200566005921,1.3606520691370552,-5.848200566005921
334,0.65,0.5499999999999999,1.27039596149904,0.2376940571377955,0.3802044796976607,4.503487940080877,1.2449258789623476,1.9999557565577565e-12,-0.025470082536692473,1.0072318218245522,0.8647213992646869,-3.2585620611185293,1.2449258789603477,-3.2585620611185293
335,0.65,0.6,99.0,99.0,99.0,99.0,1.1846642705744568,0.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0
338,0.65,0.65,1.348589006702386,0.233008497550755,0.3687602396052059,6.24524207834716,1.334911195477871,1.9999557565577565e-12,-0.013677811224515057,1.101902697927116,0.9661509558726651,-4.910330882869289,1.334911195475871,-4.910330882869289
332,0.65,0.7,1.300084528756698,0.2634183983580421,0.350811515073609,5.274738164622381,1.3007996437836256,-0.0462098120353667,0.0007151150269275597,1.0373812454255835,0.9499881287100165,-3.973938520838755,1.3470094558189922,-3.973938520838755
333,0.65,0.75,99.0,99.0,99.0,99.0,1.1846642705744568,0.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0
336,0.65,0.7999999999999999,99.0,99.0,99.0,99.0,1.1846642705744568,0.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0
337,0.65,0.85,1.2127865085655083,0.1757034902822351,0.3930046124550137,4.587532014906149,1.205884532564394,1.9999557565577565e-12,-0.006901976001114196,1.030181042282159,0.8128799201093804,-3.3816474823417546,1.2058845325623941,-3.3816474823417546
331,0.65,0.9,99.0,99.0,99.0,99.0,1.1846642705744568,0.0,99.0,99.0,99.0,99.0,1.1846642705744568,0.0
